hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,0,6,2018,December,52,25,2,2,2,0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16,NULL,0,Transient,43.5,0,1,Check-Out,12/29/2018
City Hotel,0,6,2018,December,52,25,2,2,2,0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16,NULL,0,Transient,43.5,0,1,Check-Out,12/29/2018
City Hotel,0,10,2018,December,53,27,2,0,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Transient,52,0,1,Check-Out,12/29/2018
City Hotel,0,24,2018,December,52,24,2,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,58,0,1,Check-Out,12/29/2018
City Hotel,0,24,2018,December,52,24,2,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,58,0,1,Check-Out,12/29/2018
City Hotel,0,7,2018,December,52,26,2,1,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Transient,98.6,0,2,Check-Out,12/29/2018
City Hotel,0,19,2018,December,52,26,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,58,0,0,Check-Out,12/29/2018
City Hotel,0,44,2018,December,52,25,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,89,NULL,0,Transient,66.24,0,0,Check-Out,12/29/2018
City Hotel,0,94,2018,December,52,24,2,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28,NULL,0,Transient,60,0,0,Check-Out,12/29/2018
City Hotel,0,25,2018,December,52,26,2,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11,NULL,0,Transient,62.64,0,0,Check-Out,12/29/2018
City Hotel,0,33,2018,December,52,26,2,2,2,0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,55,0,0,Check-Out,12/30/2018
City Hotel,0,49,2018,December,52,23,2,5,2,0,0,SC,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,77.39,0,1,Check-Out,12/30/2018
City Hotel,0,1,2018,December,53,28,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,148,NULL,0,Transient,79,0,0,Check-Out,12/30/2018
City Hotel,0,27,2018,December,53,27,2,1,2,1,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,NULL,0,Transient,104.5,0,3,Check-Out,12/30/2018
City Hotel,0,27,2018,December,53,27,2,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,NULL,0,Transient,91.8,0,1,Check-Out,12/30/2018
City Hotel,0,20,2018,December,53,27,2,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,58,0,0,Check-Out,12/30/2018
City Hotel,0,4,2018,December,52,26,2,2,2,0,0,SC,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85,NULL,0,Transient,52.5,0,2,Check-Out,12/30/2018
City Hotel,0,0,2018,December,53,28,0,1,2,0,0,SC,JPN,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,105,0,0,Check-Out,12/30/2018
City Hotel,0,24,2018,December,52,26,2,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,58,0,1,Check-Out,12/30/2018
City Hotel,0,24,2018,December,52,26,2,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,58,0,1,Check-Out,12/30/2018
City Hotel,0,17,2018,December,52,26,2,2,2,0,1,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,83,NULL,0,Transient,60,0,1,Check-Out,12/30/2018
City Hotel,0,83,2018,December,53,27,2,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,85.5,0,2,Check-Out,12/30/2018
City Hotel,0,83,2018,December,53,27,2,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,85.5,0,2,Check-Out,12/30/2018
City Hotel,0,59,2018,December,53,27,2,1,2,0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,E,1,No Deposit,121,NULL,0,Transient,112,0,0,Check-Out,12/30/2018
City Hotel,0,0,2018,December,53,27,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,28,NULL,0,Transient,58,0,0,Check-Out,12/30/2018
City Hotel,0,43,2018,December,52,26,2,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Contract,55,0,2,Check-Out,12/30/2018
City Hotel,0,43,2018,December,52,26,2,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Contract,64,1,2,Check-Out,12/30/2018
City Hotel,0,51,2018,December,52,25,2,3,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,93,0,1,Check-Out,12/30/2018
City Hotel,0,37,2018,December,52,25,2,3,2,0,0,BB,ESP,Direct,Direct,0,0,0,B,B,0,No Deposit,14,NULL,0,Transient,78.85,0,1,Check-Out,12/30/2018
City Hotel,0,37,2018,December,52,25,2,3,2,0,0,BB,ESP,Direct,Direct,0,0,0,B,B,0,No Deposit,14,NULL,0,Transient,78.85,0,1,Check-Out,12/30/2018
City Hotel,0,21,2018,December,52,25,2,3,2,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient-Party,58,0,1,Check-Out,12/30/2018
City Hotel,0,21,2018,December,52,25,2,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient-Party,58,0,1,Check-Out,12/30/2018
City Hotel,0,4,2018,December,52,26,2,2,2,0,0,SC,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,85,NULL,0,Transient,61.5,0,2,Check-Out,12/30/2018
City Hotel,0,20,2018,December,53,27,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,2,No Deposit,28,NULL,0,Transient,58,0,0,Check-Out,12/30/2018
City Hotel,0,55,2018,December,53,28,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,106,0,0,Check-Out,12/30/2018
City Hotel,0,8,2018,December,52,26,2,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Transient,52,0,1,Check-Out,12/30/2018
City Hotel,0,54,2018,December,53,27,2,1,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NULL,0,Transient,102,0,0,Check-Out,12/30/2018
City Hotel,0,10,2018,December,53,27,2,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,G,G,0,No Deposit,NULL,NULL,0,Transient,52,0,0,Check-Out,12/30/2018
City Hotel,0,42,2018,December,53,28,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,NULL,0,Contract,100.5,1,0,Check-Out,12/30/2018
City Hotel,0,26,2018,December,52,26,2,2,3,0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,16,NULL,0,Transient,60.75,0,1,Check-Out,12/30/2018
City Hotel,0,26,2018,December,52,26,2,2,2,0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,16,NULL,0,Transient,43.5,0,1,Check-Out,12/30/2018
City Hotel,0,42,2018,December,53,28,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,NULL,0,Contract,91.5,1,0,Check-Out,12/30/2018
City Hotel,0,34,2018,December,53,27,2,1,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,102.3,0,1,Check-Out,12/30/2018
City Hotel,0,40,2018,December,52,26,2,2,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Contract,55,0,1,Check-Out,12/30/2018
City Hotel,0,40,2018,December,52,26,2,2,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Contract,55,0,1,Check-Out,12/30/2018
City Hotel,0,42,2018,December,53,28,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,NULL,0,Contract,91.5,1,0,Check-Out,12/30/2018
City Hotel,0,42,2018,December,53,28,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,NULL,0,Contract,100.5,1,0,Check-Out,12/30/2018
City Hotel,0,8,2018,December,52,26,2,2,2,0,0,BB,BLR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Transient,52,0,1,Check-Out,12/30/2018
City Hotel,0,40,2018,December,52,26,2,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22,NULL,0,Transient,63,0,1,Check-Out,12/30/2018
City Hotel,0,39,2018,December,53,28,0,1,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,107,0,1,Check-Out,12/30/2018
City Hotel,0,41,2018,December,53,27,2,1,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11,NULL,0,Transient,65.02,0,0,Check-Out,12/30/2018
City Hotel,0,22,2018,December,52,26,2,2,2,1,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,F,F,1,No Deposit,28,NULL,0,Transient,134.78,0,0,Check-Out,12/30/2018
City Hotel,0,32,2018,December,53,27,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Transient,65.55,0,0,Check-Out,12/31/2018
City Hotel,0,15,2018,December,53,28,0,2,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Contract,60,0,0,Check-Out,12/31/2018
City Hotel,0,59,2018,December,53,28,1,2,2,0,0,SC,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Group,73.73,0,0,Check-Out,12/31/2018
City Hotel,0,46,2018,December,52,26,2,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,10,NULL,0,Transient,78,0,2,Check-Out,12/31/2018
City Hotel,0,40,2018,December,52,26,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11,NULL,0,Transient,64.15,0,0,Check-Out,12/31/2018
City Hotel,0,31,2018,December,53,28,1,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138,NULL,0,Transient,80,0,0,Check-Out,12/31/2018
City Hotel,0,91,2018,December,53,28,1,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,2,No Deposit,28,NULL,0,Group,60,0,0,Check-Out,12/31/2018
City Hotel,0,32,2018,December,52,26,2,3,2,2,0,BB,LUX,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient,167,0,1,Check-Out,12/31/2018
City Hotel,0,53,2018,December,53,28,0,2,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,81,0,1,Check-Out,12/31/2018
City Hotel,0,53,2018,December,53,28,0,2,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,81,0,1,Check-Out,12/31/2018
City Hotel,0,53,2018,December,53,28,0,2,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,81,0,1,Check-Out,12/31/2018
City Hotel,0,92,2018,December,52,26,2,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28,NULL,0,Transient,60,0,1,Check-Out,12/31/2018
City Hotel,0,52,2018,December,53,28,1,2,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,100.33,0,1,Check-Out,12/31/2018
City Hotel,0,39,2018,December,53,27,2,2,2,1,0,BB,BRA,Online TA,TA/TO,0,0,0,B,B,2,No Deposit,9,NULL,0,Contract,99.86,0,1,Check-Out,12/31/2018
City Hotel,0,39,2018,December,53,27,2,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9,NULL,0,Contract,91.45,1,2,Check-Out,12/31/2018
City Hotel,0,46,2018,December,52,26,2,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,10,NULL,0,Transient,69,0,2,Check-Out,12/31/2018
City Hotel,0,0,2018,December,53,31,0,2,2,0,0,BB,CHE,Direct,Direct,1,0,0,D,D,2,No Deposit,NULL,NULL,0,Transient,120,0,0,Check-Out,1/2/2019
City Hotel,0,1,2018,December,53,28,0,2,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,152,NULL,0,Transient,72.67,0,0,Check-Out,12/31/2018
City Hotel,0,38,2018,December,52,24,2,5,2,0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,83.57,0,0,Check-Out,12/31/2018
City Hotel,0,33,2018,December,52,26,2,3,2,0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,97,0,0,Check-Out,12/31/2018
City Hotel,0,61,2018,December,53,27,2,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,27,NULL,0,Transient,56,0,0,Check-Out,1/1/2019
City Hotel,0,93,2018,December,53,27,2,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28,NULL,0,Transient,60,0,0,Check-Out,1/1/2019
City Hotel,0,58,2018,December,53,30,0,2,2,0,0,BB,JPN,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Contract,127,0,0,Check-Out,1/1/2019
City Hotel,0,38,2018,December,53,27,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,119,0,1,Check-Out,1/1/2019
City Hotel,0,96,2018,December,53,28,0,3,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22,NULL,0,Transient,70,0,0,Check-Out,1/1/2019
City Hotel,0,60,2018,December,53,27,2,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85,NULL,0,Transient,68,0,0,Check-Out,1/1/2019
City Hotel,0,87,2018,December,53,28,1,3,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,2,No Deposit,14,NULL,0,Transient,93.93,0,0,Check-Out,1/1/2019
City Hotel,0,11,2018,December,53,28,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,E,F,0,No Deposit,167,NULL,0,Transient,157.67,0,0,Check-Out,1/1/2019
City Hotel,0,11,2018,December,53,28,0,3,1,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,167,NULL,0,Transient,157.67,0,0,Check-Out,1/1/2019
City Hotel,0,109,2018,December,53,28,1,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,NULL,0,Transient,43.5,0,2,Check-Out,1/1/2019
City Hotel,0,63,2018,December,53,30,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,133,1,1,Check-Out,1/1/2019
City Hotel,0,2,2018,December,53,28,1,3,2,0,0,BB,BEL,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,101.53,0,0,Check-Out,1/1/2019
City Hotel,0,95,2018,December,53,28,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28,NULL,0,Transient,60,0,0,Check-Out,1/1/2019
City Hotel,0,7,2018,December,53,28,0,3,1,0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21,NULL,0,Transient-Party,65,0,0,Check-Out,1/1/2019
City Hotel,0,94,2018,December,53,27,2,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28,NULL,0,Transient,60,0,0,Check-Out,1/1/2019
City Hotel,0,7,2018,December,53,28,0,3,1,0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21,NULL,0,Transient-Party,65,0,0,Check-Out,1/1/2019
City Hotel,0,7,2018,December,53,28,0,3,1,0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21,NULL,0,Transient-Party,65,0,0,Check-Out,1/1/2019
City Hotel,0,7,2018,December,50,10,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,NULL,NULL,0,Transient,50,1,0,Check-Out,12/11/2018
City Hotel,0,2,2018,December,51,16,0,1,1,0,0,BB,PRT,Corporate,Direct,0,0,1,A,A,0,No Deposit,NULL,163,0,Transient,50,1,0,Check-Out,12/17/2018
City Hotel,0,0,2018,December,53,30,0,2,2,1,0,BB,PRT,Corporate,Direct,0,0,2,A,D,1,No Deposit,NULL,163,0,Transient,121.5,1,2,Check-Out,1/1/2019
City Hotel,0,85,2018,December,53,28,0,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,81.2,0,1,Check-Out,1/1/2019
City Hotel,0,78,2018,December,53,28,0,3,2,0,1,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,14,NULL,0,Transient,72.2,0,2,Check-Out,1/1/2019
City Hotel,0,13,2018,December,53,28,1,3,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,27,NULL,0,Transient,52.5,0,0,Check-Out,1/1/2019
City Hotel,0,0,2018,December,53,31,0,1,1,0,0,SC,PRT,Complementary,Direct,0,0,0,C,A,0,No Deposit,NULL,45,0,Transient,0,0,0,Check-Out,1/1/2019
City Hotel,0,0,2018,December,53,31,0,1,1,0,0,SC,PRT,Complementary,Direct,0,0,0,C,C,0,No Deposit,NULL,45,0,Transient,0,0,0,Check-Out,1/1/2019
City Hotel,0,87,2018,December,53,28,0,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,NULL,0,Transient-Party,95.7,0,1,Check-Out,1/1/2019
City Hotel,0,67,2018,December,53,27,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,103.14,0,1,Check-Out,1/1/2019
City Hotel,0,87,2018,December,53,28,0,3,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,NULL,0,Transient-Party,95.7,0,1,Check-Out,1/1/2019
City Hotel,0,65,2018,December,53,30,0,2,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,113.4,0,1,Check-Out,1/1/2019
City Hotel,0,80,2018,December,53,31,0,1,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Contract,122.4,1,1,Check-Out,1/1/2019
City Hotel,0,61,2018,December,53,28,1,3,2,0,0,SC,POL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,92.5,0,1,Check-Out,1/1/2019
City Hotel,0,98,2018,December,53,28,0,3,1,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Transient-Party,52.7,0,1,Check-Out,1/1/2019
City Hotel,0,97,2018,December,53,30,0,2,2,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Transient,70,0,1,Check-Out,1/1/2019
City Hotel,0,98,2018,December,53,28,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Transient-Party,52.7,0,0,Check-Out,1/1/2019
City Hotel,0,97,2018,December,53,28,1,3,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,15,NULL,0,Transient,53.38,0,0,Check-Out,1/1/2019
City Hotel,0,98,2018,December,53,28,0,3,2,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Transient-Party,59.5,0,2,Check-Out,1/1/2019
City Hotel,0,0,2018,December,53,31,0,1,1,0,0,BB,PRT,Complementary,Direct,0,0,0,A,F,0,No Deposit,45,NULL,0,Transient,0,0,0,Check-Out,1/1/2019
City Hotel,0,1,2018,December,53,31,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,135,0,0,Check-Out,1/1/2019
City Hotel,0,98,2018,December,53,28,0,3,2,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Transient-Party,59.5,0,1,Check-Out,1/1/2019
City Hotel,0,97,2018,December,53,28,0,3,1,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83,NULL,0,Transient,62,0,1,Check-Out,1/1/2019
City Hotel,0,57,2018,December,52,25,2,5,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11,NULL,0,Transient,72.47,0,0,Check-Out,1/1/2019
City Hotel,0,6,2018,December,53,31,0,1,2,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,118,NULL,0,Transient,77.5,0,0,Check-Out,1/1/2019
City Hotel,0,96,2018,December,53,27,2,3,2,1,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28,NULL,0,Transient,75,0,1,Check-Out,1/1/2019
City Hotel,0,58,2018,December,53,28,1,3,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Group,95.4,0,0,Check-Out,1/1/2019
City Hotel,0,72,2018,December,53,27,2,4,2,0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,128.22,0,2,Check-Out,1/2/2019
City Hotel,0,72,2018,December,53,27,2,4,2,0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,128.22,0,2,Check-Out,1/2/2019
City Hotel,0,70,2018,December,53,28,0,4,2,1,0,HB,FRA,Direct,Direct,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient,190.78,0,2,Check-Out,1/2/2019
City Hotel,0,70,2018,December,53,28,0,4,2,0,0,HB,FRA,Direct,Direct,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient,160.03,0,1,Check-Out,1/2/2019
City Hotel,0,70,2018,December,53,28,0,4,2,0,0,HB,FRA,Direct,Direct,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient,160.03,0,1,Check-Out,1/2/2019
City Hotel,0,70,2018,December,53,28,0,4,2,0,0,HB,FRA,Direct,Direct,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient,160.03,0,1,Check-Out,1/2/2019
City Hotel,0,97,2018,December,53,28,0,4,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28,NULL,0,Transient,60.5,0,1,Check-Out,1/2/2019
City Hotel,0,103,2018,December,53,28,0,4,2,0,1,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,117.25,0,3,Check-Out,1/2/2019
City Hotel,0,103,2018,December,53,28,0,4,2,1,0,BB,PRT,Direct,Direct,0,0,0,A,D,1,No Deposit,14,NULL,0,Transient,143.5,0,3,Check-Out,1/2/2019
City Hotel,0,103,2018,December,53,28,0,4,2,1,0,BB,ESP,Direct,Direct,0,0,0,A,D,1,No Deposit,14,NULL,0,Transient,132.25,0,3,Check-Out,1/2/2019
City Hotel,0,103,2018,December,53,28,0,4,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,117.25,0,2,Check-Out,1/2/2019
City Hotel,0,49,2018,December,53,28,1,4,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,15,NULL,0,Transient,145.61,0,1,Check-Out,1/2/2019
City Hotel,0,58,2018,December,53,28,1,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,109.4,0,2,Check-Out,1/2/2019
City Hotel,0,49,2018,December,53,28,1,4,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,15,NULL,0,Transient,145.61,0,1,Check-Out,1/2/2019
City Hotel,0,58,2018,December,53,28,1,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,109.4,0,2,Check-Out,1/2/2019
City Hotel,0,86,2018,December,53,30,0,3,2,0,0,BB,CRI,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,81.86,0,1,Check-Out,1/2/2019
City Hotel,0,86,2018,December,53,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,81.86,0,1,Check-Out,1/2/2019
City Hotel,0,97,2018,December,53,28,0,4,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28,NULL,0,Transient,60.5,0,1,Check-Out,1/2/2019
City Hotel,0,0,2018,December,53,30,0,3,2,0,0,BB,ITA,Direct,Direct,0,0,0,A,A,3,No Deposit,NULL,NULL,0,Transient,111,0,0,Check-Out,1/2/2019
City Hotel,0,72,2018,December,53,30,0,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Contract,120.67,0,0,Check-Out,1/2/2019
City Hotel,0,41,2018,December,53,30,0,3,2,0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,128,1,0,Check-Out,1/2/2019
City Hotel,0,41,2018,December,53,30,0,3,2,0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,119,0,0,Check-Out,1/2/2019
City Hotel,0,41,2018,December,53,30,0,3,1,0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,118.66,0,0,Check-Out,1/2/2019
